title,blogger,postdate,link,brand_candidates,brand_matched_keywords,product_category_candidates,product_category_matched_keywords,mapping_note
"천안왁싱 고민 해결, 통증 적은 저통증 브라질리언왁싱 후기",맛집과 건강 일상,20260506,https://blog.naver.com/respect_11802/224276041144,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
임신 중 몸이 너무 무거워... 일산산전마사지 생각하게 된 사연,맛과 건강 일상,20260506,https://blog.naver.com/term1663/224276024607,알레,"{""알레"": [""알레""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
NEO2M 대용량 4.5L 스마트 아로마 리치드럼 가습기 SK001...,rdigj259270님의 블로그,20260506,https://blog.naver.com/rdigj259270/224276040241,,{},,{},no_brand_or_category_match
"산후 회복, 엄마의 몸을 위한 섬세한 바디 관리의 모든 것",푸딩별빛,20260506,https://blog.naver.com/digxxf8nv/224276036426,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
피로 해소와 활력 증진! 현명하게 몸을 푸는 방법,바삭바삭 구름,20260506,https://blog.naver.com/audience13848/224276032608,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
광주 피부관리 실패 없는 선택 기준과 1:1 맞춤 관리 꿀팁,맛집과 건강 일상,20260506,https://blog.naver.com/1cs71zj915/224276025349,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
고양스타필드 피부관리 고민이라면? 찜질스파와 함께하는 힐링...,맛집과 건강 일상,20260506,https://blog.naver.com/rmolnkcm5uv8/224276031021,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
[리퍼]B급 조약돌 아로마 버너의 고요한 온기,별과 달의 귀열기,20260506,https://blog.naver.com/oxikgvrn952/224276029188,가든데이즈,"{""가든데이즈"": [""가든데이즈""]}",,{},brand_direct_match
"반신욕 황금시간 (+하체 부종, 혈액순환개선)",라이프핏연구소,20260506,https://blog.naver.com/lifefit_studio/224273367146,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
"송도골뱅이마사지 원장님 1대1 직접 케어, 쌓인 피로 녹이는...",골뱅이송도마사지,20260506,https://blog.naver.com/songdo_massage/224267003503,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면""]}",brand_not_found_product_category_mapping
"[공기운세] 오늘 발걸음을 더 가볍게, 운세 확인해 보세요!",공기처럼 편안한 공기뉴스,20260506,https://blog.naver.com/o2news/224275741293,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
도심 속 서면마사지 선택하는 나만의 기준,jlw8mnk6님의 블로그,20260506,https://blog.naver.com/jlw8mnk6/224276024121,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"고양스타필드피부관리 200 활용법, 스파와 에스테틱 효과...",맛집 카페 건강 이야기,20260506,https://blog.naver.com/clvicle45871/224276023712,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
"몸이 뭉친 곳이 모두 풀릴 정도로 시원한 아로마 안마, 이...",프링클,20260506,https://blog.naver.com/aidydnotlc675/224276022969,,{},,{},no_brand_or_category_match
동양적 기법의 인계동 마사지에서 시작된 피로 관리 역사,에이블부동산중개법인,20260506,https://blog.naver.com/tutology58951/224276020039,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
제4회 대구 동구 어린이날 큰 잔치 후기｜아이 웃음 vs 부모...,오늘을 적는 사람,20260506,https://blog.naver.com/ujinlog87/224276020248,,{},,{},no_brand_or_category_match
천안왁싱 고민 해결! 아프지 않고 깔끔하게 관리받는 실전...,사소한 행복 모아모아,20260506,https://blog.naver.com/ut2htil6alb/224276020058,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
"천안왁싱 통증 걱정 끝, 여름 겨드랑이 관리부터...",맛집과 건강 일상,20260506,https://blog.naver.com/vehicle5621/224276013174,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
"뻐근함 조명, 힐링으로 채우다",빛나는얼굴,20260506,https://blog.naver.com/fnowfung84/224275989393,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
일산산전마사지 산후관리 효과와 통증 관리 잘하는 곳 선택 기준,맛집과 건강 일상,20260506,https://blog.naver.com/jyte8yzoig3/224276014637,알레,"{""알레"": [""알레""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_direct_match
"버리지 마세요, 젤아이스팩으로 감성 욕실 방향제 DIY 인테리어",단순이_SIMPLE LIFE,20260506,https://blog.naver.com/lsy_sweet/224276015865,,{},,{},no_brand_or_category_match
고양스타필드피부관리 잘하는 곳 찾는다면 꼭 체크해야 할 3가지,맛과 건강 일상,20260506,https://blog.naver.com/term1663/224276013582,,{},,{},no_brand_or_category_match
김포미용실에서 찾은 머릿결 건강과 스타일 유지의 균형,cgki7850님의 블로그,20260506,https://blog.naver.com/cgki7850/224276012214,,{},"라벤더 계열, 티트리 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""]}",brand_not_found_product_category_mapping
신도림 헬스장 실패 없는 선택 기준 5가지와 시설 비교 정리,맛집 건강 일상,20260506,https://blog.naver.com/e56483/224276012101,,{},,{},no_brand_or_category_match
엄마의 몸과 마음을 위한 회복 여정: 산후 바디케어의 숨겨진...,루나픽소르,20260506,https://blog.naver.com/wekpgllvfh063/224276010524,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
제주시 애월읍 애월테라피 아로마마사지,so sweet,20260506,https://sweetit.co.kr/11078899,,{},,{},no_brand_or_category_match
마곡 마사지 방문 전 확인하는 체형과 근육 이완의 원리,bhsieruhntroy님의 블로그,20260506,https://blog.naver.com/bhsieruhntroy/224276009402,,{},"라벤더 계열, 유칼립투스 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""유칼립투스 계열"": [""유칼립투스""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
호텔 스파처럼 편안한 공간에서 김해 아로마 테라피를 경험해...,우산바다,20260506,https://blog.naver.com/dfhnegjztv219/224276008575,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
쌍촌동에서의 특별한 뷰티 경험 맨앤걸뷰티 왁싱 후기,matter14187님의 블로그,20260506,https://blog.naver.com/matter14187/224276007344,,{},,{},no_brand_or_category_match
[리퍼]B급 조약돌 아로마 오일 버너 램프 워머의 아늑한 마법,오늘의 기록장,20260506,https://blog.naver.com/oadymegghpw54390/224276005978,"네이버, 가든데이즈","{""네이버"": [""네이버""], ""가든데이즈"": [""가든데이즈""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
광주에서 아로마 두피 관리 처음 경험해본 후기,take1294님의 블로그,20260506,https://blog.naver.com/take1294/224276005952,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"피부가 푸석푸석하고 체형이 신경 쓰일 때, 대전 피부관리...",맛집카페와 건강일기,20260506,https://blog.naver.com/clydebrown/224276005599,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
광주에서 아로마 두피관리의 새로운 경험 맨앤걸뷰티 방문기,neither13050님의 블로그,20260506,https://blog.naver.com/neither13050/224276004958,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
광주에서 처음 경험한 남자 왁싱 맨앤걸뷰티 후기,prevail14648님의 블로그,20260506,https://blog.naver.com/prevail14648/224276004337,,{},,{},no_brand_or_category_match
서귀포산방산탄산온천 아로마 산후 회복 관리와 회복 기간 변화,Bessie,20260506,https://blog.naver.com/blend2123/224276003524,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
속초 여행 피로에 다리 퉁퉁 부을 때 대처법,맛집길과 건강일기,20260506,https://blog.naver.com/off3611/224276003635,,{},,{},no_brand_or_category_match
광주에서 찾은 남성 왁싱의 새로운 기준 맨앤걸뷰티 체험기,cart11462님의 블로그,20260506,https://blog.naver.com/cart11462/224276003506,,{},,{},no_brand_or_category_match
요즘 바빠서 운동 포기 직전? 그럴 때 꼭 알아야 할 신도림...,맛집과 건강 일상,20260506,https://blog.naver.com/htdgjsra2ot/224275997367,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"영종도발마사지, 긁어내듯 시원함의 비밀",퇴근은언제,20260506,https://blog.naver.com/xtaleein88/224275970501,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
오랜만에 힐링하기 잠원역마사지 더하노이풋앤바디...,봄이좋아,20260506,https://blog.naver.com/dngudwp/224275805945,,{},,{},no_brand_or_category_match
"미혼일 때 힐링, 제대로 된 성신여대마사지샵 찾아 삼만리",우리하나둘,20260506,https://blog.naver.com/egoodear94/224275975894,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
스톤 아로마 오일 버너 램프 워머의 은은한 향기 만들기,그리움의 포구,20260506,https://blog.naver.com/fkyxf708v9/224275996047,가든데이즈,"{""가든데이즈"": [""가든데이즈""]}",,{},brand_direct_match
김포미용실 예약 전에 모발의 상태를 관찰해보는 이유,또 다른 세상 또,20260506,https://blog.naver.com/peerge65571/224275994905,,{},"라벤더 계열, 티트리 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""]}",brand_not_found_product_category_mapping
"우연히 들른 이곳, 광주 피부관리 덕에 신세계 경험했네요",루나노래빛,20260506,https://blog.naver.com/gtoppibwma995/224275994104,,{},,{},no_brand_or_category_match
"지친 일상 속 활력 충전! 발과 바디 케어, 종류별 효과와 현명한...",하루의 단상,20260506,https://blog.naver.com/salary7798/224275991584,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
삼산미용실에서 찾은 머리 스타일과 첫인상의 관계를 직접...,영앤 헤어앤바버,20260506,https://blog.naver.com/wylid83267/224275991228,,{},,{},no_brand_or_category_match
두통 완화에 도움 되는 두피 관리와 서귀포마사지 선택 기준,Emilie,20260506,https://blog.naver.com/separate12391/224275991052,네이버,"{""네이버"": [""네이버""]}","라벤더 계열, 유칼립투스 계열","{""라벤더 계열"": [""라벤더""], ""유칼립투스 계열"": [""유칼립투스""]}",brand_direct_match
"요즘 산후 피로가 쌓여서 몸이 뻣뻣한 날들, 고양산후관리...",맛집과 건강 산책,20260506,https://blog.naver.com/putback69048/224275990346,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
"머릿결이 춤추듯 쓸린 비결, 여기 다 있었네",아소별가니,20260506,https://blog.naver.com/lgreatbusn21/224275962529,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
비용 대비 만족도 높은 마곡 마사지 예약 전 챙겨야 할 세 가지...,wavesabouts4님의블로그,20260506,https://blog.naver.com/wavesabouts4/224275990205,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""숙면""]}",brand_not_found_product_category_mapping
서면마사지 선택할 때 저지르는 흔한 실수와 올바른 대처법,내소중한시간,20260506,https://blog.naver.com/nio1l9hr/224275989087,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
슬리피펠트 아로마오일 수면의 친구,도시 속의 자연,20260506,https://blog.naver.com/n7gpag50zusvm8/224275988575,가든데이즈,"{""가든데이즈"": [""가든데이즈""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""숙면"", ""스트레스""]}",brand_direct_match
처음 서면마사지 이용하며 느낀 몸의 균형과 편안한 휴식의 깊이,젤리샤크,20260506,https://blog.naver.com/5juav0pt/224275986965,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
생리통 치료를 위한 다양한 접근 방법과 그 효과 분석,눈송이처럼 내려앉은 하루,20260506,https://blog.naver.com/suhabi00/224275981190,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
고양스타필드 피부관리 에스테틱 효과 높이는 찜질스파 활용법,맛집과 건강 일상,20260506,https://blog.naver.com/confront1009/224275966235,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"국왕의 뻐근한 목, 힐링 테라피의 희열",뾰리세상,20260506,https://blog.naver.com/mhk9wrpr/224275951134,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_direct_match
단순한 휴식으로 회복이 더디다면 확인하는 마곡마사지의 온열...,"열정적인 여, 남미에서 현지 문화를 느껴보다",20260506,https://blog.naver.com/9uexklsv/224275977376,,{},,{},no_brand_or_category_match
