category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,다한다삼천리 TV 유튜브 구독 고객님 첫거래 감사드립니다.... ,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전 그라인더... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241003,https://blog.naver.com/bhun4243/223605512229,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,천안아산 친절한 철물점 소개 부탁드립니다~~,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전 그라인더... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241007,https://blog.naver.com/bhun4243/223610441216,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,최고의 휴대용 5 in 1 자가발전 터치 라디오 사이렌 랜턴... ,"AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오 재난용품 생존키트 발전라디오, 붉은색, 붉은색 ￦17,910 원 할인률 : 58% 43,000 원 별점 : ⭐⭐⭐⭐⭐ 리뷰... ",xn8z915r님의 블로그,20241008,https://blog.naver.com/xn8z915r/223610950608,2,"전반적으로 강한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,주영이의 자동차 비상 탈출법 사고 대비 필수 아이템 5가지... ,"주영이는 특히 핸드헬드 타입의 비상 탈출 도구를 추천하며, 그 이유는 사용이 간편하고, 위급... 주영이의 자동차 비상 탈출법에 필요한 아이템은 유리 파쇄기, 벨트 커터, 응급 처치 키트, 손전등, 비상용... ",✔️성남 알뜰 쇼핑 노하우✔️,20241009,https://blog.naver.com/dsfdsfg1511/223612711105,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,발전기 선택 가이드 자가발전... 자전거 발전기 핸드크랭크 전기... ,"자전거 발전기 선택 가이드 자가발전과 전기 충전의 모든 것 자전거 발전기 핸드크랭크 전기 생산 오늘... ■ 핸드크랭크발전기 발전 핸드 비상용 응급 셀프 소형, 본상품선택, 1개... ",이지우,20241009,https://blog.naver.com/odcwirayf26/223612221214,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"좋은 비상용, 재난용 자가발전... 캠핑용 태양열 랜턴라디오 추천",아마존에서 비상용 자가발전 라디오를 구매하게 되었다. photo by Amazon 내가 아마존에서 구입한 비상용... 만약 야외에서 사용할 경우 틈틈히 크랭크 바를 돌려 수동으로 자가발전 충전을 해주면 더 오래... ,디스포저닥터,20241011,https://blog.naver.com/disposerdoctor/223615182690,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,비상용 자가발전 라디오,"비상용 자가발전 라디오 4000mA 충전 배터리 내장으로 휴대폰 충전가능. 블루투스, USB 드라이버, SD 카드슬롯. 이 비상용 크랭크 라디오는 블루투스에 연결하여 플레이어로... ",웃으면서 살아남기,20241011,https://blog.naver.com/ufoworld99/223615267022,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,판매 기록을 경신한 자가발전 제품 Top5 장단점 및 사용 팁... ,"AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오... 0점 | 상품후기 40개)  구매하러가기  ■ 건전지가 필요없는 비상용 자가발전 손전등 LED후래쉬, 1개... ",pzdo3cui님의 블로그,20241013,https://blog.naver.com/pzdo3cui/223617301334,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,(≧ω≦) 코비 재난대비 휴대용 알람시계 라디오 SOS119... ,"AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오 재난용품 생존키트 발전라디오, 오렌지, 오렌지 ￦19,900 원 할인률 : 53% 43,000 원 별점... ",핫플가이드,20241014,https://blog.naver.com/yeoydl9e/223618921115,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"캠핑, 생존키트, 랜턴라디오, 휴대용 라디오, 자가발전 랜턴",AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오... 자가 발전 기능을 탑재하여 외부 전원 없이도 사용 가능하다는 점입니다. 손으로 돌리는 크랭크를... ,매일의 작은 기쁨,20241015,https://blog.naver.com/short4509/223619390059,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"(✖╭╮✖) 7in1 자가발전 태양광 라디오 랜턴, SB-5020... ","⏰ 구매 율이 높은 다른 상품을 소개합니다  AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오 재난용품 생존키트 발전라디오, 붉은색, 붉은색 ￦25,900... ",ecwpsbqli765님의 블로그,20241019,https://blog.naver.com/ecwpsbqli765/223624967708,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,키트 선택 가이드  태양광 발전기 캠핑 비상용 전원 자가 발전,"■ 수동발전기 휴대용 캠핑용 자가발전기 비상용, 리튬 배터리 버전, 1개, 리튬 배터리 버전... 특히 텐트에서 스마트폰이나 랜턴과 같은 기기를 사용할 경우 전력의 부족함이 큰 스트레스로 이어질 수... ",홍록이,20241019,https://blog.naver.com/dvsq124921/223625134191,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,대박난 철물점은 현장에서 답을 찾아요~~공구 철물 안전용품... ,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전 그라인더... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241021,https://blog.naver.com/bhun4243/223627970367,2,"전반적으로 강한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,5 in 1 라디오 랜턴 리뷰,"때는 손전등으로도 쓸 수 있고, 가장 중요한!! 자가발전 보조 배터리로 쓸 예정이다 내돈내산 쿠팡에서... 싸이렌 수동 자가발전식 충전 USB 충전 가능 LED랜턴모드 배터리 전원 스위치 등이 있다. 상자를 열어보면... ",소각의 엉망진창 인생 일기,20241022,https://blog.naver.com/g1524asn/223629347186,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,자가발전 상품 비교 및 분석  놓치면 후회할 5가지 선택 가이드,"0점 | 상품후기 7개)  구매하러가기  ■ AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오 재난용품 생존키트 발전라디오, 오렌지, 오렌지 ■  상품가격  ↓ 43000... ",법정의무교육,20241023,https://blog.naver.com/0lk4z8sa/223629750187,-1,"대체로 약한 부정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 일부 기능·편의성·성능에 대한 아쉬움이 보고됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,준비하기 35KW 인버터와 자가 발전기 추천  캠핑 저소음 발전기,"■ 미니 자가 발전기 캠핑 다기능 저소음 차박 비상용 3500W 220V 고성능 소형 풀리 유형 영구 자석 조명... ■ 핸드 발전기 손발전기 수동 캠핑 차박 충전 220v 비상, 슈퍼커패시터버전, 1개... ",oudqmkugi님의 블로그,20241023,https://blog.naver.com/oudqmkugi/223629750836,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,타이밍 배터리 발전기 충전기 휴대용 비상용 발전기 24V10A 1개,팬히터 지금 사야할 타이밍 배터리 발전기 충전기 휴대용 비상용 발전기 24V10A 1개 오늘 소개할 제품은... ■ 소형발전기 휴대용발전기 자가 USB 충전 야외 캠핑 서바이벌 파워 뱅크 비상 전기 핸드 크랭크... ,심혜진,20241027,https://blog.naver.com/ikuoyiouyu951/223634937575,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"| 파나소닉, 휴대용 라디오, 비상 라디오, 랜턴 라디오, AM... ","일반 라디오와 달리 수동으로 전원을 공급할 수 있는 핸드 크랭크 기능, 태양열 충전 기능 등을 갖추고 있습니다. 2. 랜턴 라디오: 어둠 속에서 빛을 랜턴 라디오는 라디오 기능과 랜턴 기능을 함께 갖춘... ",웅이 스포츠픽,20241028,https://blog.naver.com/vjtatrxm/223636996567,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"자가발전 태양광 라디오 (Kaito KA380, 재난대비용품, 재난... ","주요 스펙은 아래와 같다 * 전력공급 - 핸드 크랭크 자가발전기(수동 발전) - 태양광 패널 - USB-C 충전 - AAA 건전지 3개 * 주요 기능 - 라디오 (FM, AM, WB) - 블루투스 스피커 - LED 손전등 - 비상시 USB 전원... ",22C 오피니언 리더를 위해.,20241030,https://blog.naver.com/shy260201/223640026501,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,캠핑용 핸드발전기 추천  휴대용발전기 자가발전기 야외활동... ,"■ 비상수동발전기 스마트폰충전기 핸드발전기 급속충전기 비상발전기 휴대폰충전 미니발전기 출장... ■ 강력추천 스마트폰충전 자가발전기 비상용발전기, 1개 ■ ---------------------------------------- 오늘의 핫딜... ",김하은,20241101,https://blog.naver.com/biwozqgld535/223643219143,2,"전반적으로 강한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,철물점에서도 공구 수리 해주나요? 용접기 뿐만아니라 공구.... ,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전 그라인더... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241101,https://blog.naver.com/bhun4243/223642062203,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"BEST 휴대용 5 in 1 자가발전 터치 라디오 사이렌 랜턴, 블랙... ","AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오 재난용품 생존키트 발전라디오, 오렌지, 오렌지 ￦26,860 원 할인률 : 37% 43,000 원 별점 : ⭐⭐⭐⭐⭐ 리뷰... ",나는야 택구,20241104,https://blog.naver.com/mz7zaq0p/223646578683,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,애정템 휴대용 5 in 1 자가발전 터치 라디오 사이렌 랜턴... ,"AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오 재난용품 생존키트 발전라디오, 붉은색, 붉은색 ￦28,900 원 할인률 : 32% 43,000 원 별점 : ⭐⭐⭐⭐⭐ 리뷰... ",swptt,20241107,https://blog.naver.com/g849b598/223650833019,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,20W 휴대용 발전기 주말 캠핑 필수템 비상 USB 충전기 1개,"■ 20W 수동 핸드 크랭크 발전기 실외 휴대용 비상 전원 공급 장치 Blue, 1개, 한개옵션0... ■ 수동발전기 휴대용 캠핑용 자가발전기 비상용, 리튬 배터리 버전, 1개, 리튬 배터리 버전... ",김은서,20241107,https://blog.naver.com/1568i702/223651119203,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,재난 대비 필수템! 품질 보증   최고의 재난 라디오 5가지 비교... ,0점 | 상품후기 626개) ■ 재난라디오 인기 후기 Top3 위 ■ AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오 재난용품 생존키트 발전라디오... ,ambassador9276님의 블로그,20241109,https://blog.naver.com/ambassador9276/223653635228,2,"전반적으로 강한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,철물점 노가다하는날 소고기 먹어야 겠습니다 용접봉 정리정돈... ,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전 그라인더... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241111,https://blog.naver.com/bhun4243/223656274481,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,긴급하게 목재 산승각 100*100  50개 구해주세요~~ 고객이... ,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전 그라인더... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241113,https://blog.naver.com/bhun4243/223659501956,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,최고의 휴대용 5 in 1 자가발전 터치 라디오 사이렌 랜턴... ,"AKRUA 랜턴라디오 수동라디오 비상라디오 유선라디오fm 재난라디오 자가발전손전등 자가발전 라디오... 태양광이나 핸드 크랭크 방식으로 손쉽게 전력을 생산할 수 있습니다. 이로 인해 캠핑, 하이킹, 또는... ",일상 생각 / 빅데이터 / 인공지능 / IT취업고민,20241114,https://blog.naver.com/q5v5rpl9/223660612421,2,"전반적으로 강한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,철물점 정리정돈 하는날,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전 그라인더... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241115,https://blog.naver.com/bhun4243/223662136486,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,잘되는 사람들 TV 유튜버가 찍어주신 영상 덕분에 삼천리 대박... ,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241116,https://blog.naver.com/bhun4243/223662722966,2,"전반적으로 강한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"in 1 자가발전 터치 라디오 사이렌 랜턴, 블랙, 1개 ( ••)&gt;⌐■","필요없는 비상용 자가발전 손전등 LED후래쉬, 1개 ￦19,700 원 할인률 : 0% 19,700 원 별점 : ⭐⭐⭐⭐⭐ 리뷰 : [1] 최저가 기회를 놓치지 마세요 ▶ ▶ 구매는 댓글 확인 ◀ ◀ AKRUA 랜턴라디오 수동라디오... ",l7h87m54님의블로그,20241118,https://blog.naver.com/l7h87m54/223665148482,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,고급진 자가발전기 3개 세트 태양열 충전 손전등과 함께하는... ,":) ■ 도매짱 태양열 충전 후레쉬 자가발전 손전등 미니 랜턴, C.옐로우, 1개... :) ■ 자가발전충전기 핸드자가충전기 비상용충전기, 그린, 1개 ■ ---------------------------------------- 오늘의 핫딜 Best 할인 없음... ",xddwvp6231님의 블로그,20241210,https://blog.naver.com/xddwvp6231/223688172472,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,태양광 보조배터리 세트 비상용 핸드 발전기 및 미니 발전기 포함,초강추템 장바구니 필수 초음파 발전기와 태양광 보조배터리 세트 비상용 핸드 발전기 및 미니... :) ■ 비상수동발전기 스마트폰충전기 핸드발전기 급속충전기 비상발전기 휴대폰충전 미니발전기 출장... ,이병철,20241211,https://blog.naver.com/tugtif428024/223690225767,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,매입처 철물 구경 왔어요~~,발전기 #자가발전기 #소형발전기 #풍력발전기 #발전기 #전기 발전기 #젠코발전기 #태양광 발전기... 그라인더 #핸드그라인더날 #수동 커피 그라인더 #무선 그라인더 #탁상 그라인더 #미니 그라인더 #충전... ,❤삼천리종합상사 공구 철물 용접봉 010-2364-6499,20241214,https://blog.naver.com/bhun4243/223693254596,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,2024 전기설비기술기준 및  한국전기설비규정(KEC) 질의... ,"2) 수동조작에 의해 개방할 수 있는 로크구조, 3) 나사고 정, 4) 그 밖의 위와 동등이상의 효과가 있는 구조일 것을 규정하고 있음을 참고하 시기 바랍니다. Ⅰ. 자주하는 질의(FAQ) 20 제 목 핸드북의... ",전기적산,20241218,https://blog.naver.com/jsstopjjh/223697506954,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,휴대용 라디오 추천 필립스 자가발전 재난 라디오,"크게 FM/AM 기능, 손전등 기능, 사이렌 기능, 그리고 보조 배터리 기능까지 있어 재난 상황에서 큰... 마지막으로, 본체 뒷면에 있는 크랭크 손잡이를 돌려 직접 전기를 생산하는 자가발전 방식이 있어요.... ",거울속의 그대,20241229,https://blog.naver.com/844980/223708505852,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
