category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,"[Phoenix Open D1~2] Stricker -12, Scheffler, Bradley... ","“So it sort was nice that that came to light, because I was sort of questioning myself 'on Sunday a little bit.” In an interview immediately after winning the tournament by five shots... ","[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20210206,https://blog.naver.com/rosemam1004/222233744705,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,Garden Hand Tool - Forged Steel Blade - Recycled Plastic Handle - Ergonomically Designed for... Left Hand DeWit Patio Knife with Short Handle Edward Tools Weeding Tool - Leverage metal... ,유에스일공일/유에스원오원,20210207,https://blog.naver.com/us101-01/222235732390,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"Power & Hand Tools : Power Tools : Jointers 3/8 in. x 1 in. Zinc-Plated Wood Joiner (20... Xenon Flashlight, 18V Makita HM1307CB 35-Pound Demolition Hammer Marshalltown 80 Brick Jointer 1... ",유에스일공일/유에스원오원,20210207,https://blog.naver.com/us101-01/222235758270,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,Garden Hand Rake - Lawn & Garden Garden Tools 123-Wholesale - Set of 36 Garden Hand Cultivator - Lawn & Garden Garden Tools 123-Wholesale - Set of 36 Twist Ties with Reel - Lawn & Garden... ,유에스일공일/유에스원오원,20210207,https://blog.naver.com/us101-01/222235740591,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[피닉스 오픈 最終日] 브룩스 켑카, PGA투어 8勝!...李경훈... ","安寧하십니까? 2021年 2月 8日(月) 午前 7時 51分입니다. 브룩스 켑카가 이겨서 기쁩니다, 비록 李경훈이 優勝을 놓쳤지만... 예상 페덱스컵... ",조선닷컴 골프카페 매니저의 블로그,20210208,https://blog.naver.com/chyhkim/222236382306,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Tour Confidential...Tom Brady leads Buccaneers to Super... ,"Business owners and self-employed people in Seoul, Gyeonggi Province and port city of Incheon... world-beating self at the Phoenix Open, firing a third-round 61 that propelled him into a... ","[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20210209,https://blog.naver.com/rosemam1004/222237981938,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,Green Light Flashlight Miracle-Gro AeroGarden Salsa Garden Seed Pod Kit (7-Pod) includes: 2... 6-site Self-Watering Hydroponic Bubbler Complete Hydroponic Kit H2OtoGro Geneva Barns Herbal... ,유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240648470,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"Grow Light for Plant Flower Herbs Seeds Seedlings Growing Red Blue 3:1, Adapter with Hand... 75TF DWC Self Watering Hydroponic System No. 04St, 6 Site, 18x13-Inch, Black Tesfish LED Plant... ",유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240653294,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"Grow Light Set Fulham FH10-DUAL-500L FireHorse Fluorescent Emergency Ballast Dutch Leach Tray With Fittings (6'x 40') Easy Gardener Sun Screen Locking Ties (Fastens Fabric to Wire, Rope... ",유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240657802,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,Outdoor Emergency Blanket for Increasing Temperature Light50 BROOM CORN Seed Multi Color... Solar Powered Ground Light Water-resistant Landscape Spike Lighting for Yard Driveway Lawn... ,유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240661723,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"Solar Powered Animal Repeller, Motion Activated Flashing LED Light Ultrasonic Sound to Repel... plus Lantern, Multiple Styles/ColorsThermacell Outdoor Mosquito Repeller plus...Thermacell... ",유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240666009,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,Catcher Lantern - Pest Repeller [Sponsored]Mosquito Zapper Killer Light - Indoor Outdoor Bug... Solar Powered Predator Light Nocturnal Animal Deterants Predator Control Lights Fox Skunk... ,유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240670243,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"검색: Ctrl+F 누르시고 검색하세요 모든 산업용품 해외구매,수입대행사 유에스일공일 입니다. 국내에서 구매가 불가능한 산업용품,기계부속... ",유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240638858,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"Security Lantern Pole for Electronic Bug Killers SC Johnson Wax 73079 Off! New Mosquito Coil... Trap,Solar Powered Wasp Trap with LED UV Light,Wasp Killer,Wasp Deterrent,Bumble Bee Trap... ",유에스일공일/유에스원오원,20210211,https://blog.naver.com/us101-01/222240674717,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[페블 비치D1] 캔트레이 -10, 바티아, 놀란더 -8, 스피스, 래쉬리... ",安寧하십니까? 2021年 2月 11日(木) 午後 12時 51分입니다. (1:03) 아니 어제 444名도 끔찍한데 거기에 60名이 더붙어 오늘 코로나 바이러스... ,조선닷컴 골프카페 매니저의 블로그,20210212,https://blog.naver.com/chyhkim/222241209043,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,DJI Phantom 4 Pro V2.0 Drone Quadcopter/Fishing possible... ,"with emergency bail. 7) Is fully autonomous and self-sufficient with its own rechargeable battery, charged from an internal charger powered by USB charge lead in under 30min. A single charge can do over 100... ",아마존트라이,20210214,https://blog.naver.com/amazontry/222243113485,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[페블 비치 최종일] 다니엘 버거, 마지막 홀 9미터 이글로... ","안녕하십니까? 2021년 2월 14일(일) 오후 1시 58분입니다. 먹는 것같고 쫑알대는 아내에게 한 소리 하였습니다. (15일, 월, 0시 17~34분) 아내와 늦은... ",조선닷컴 골프카페 매니저의 블로그,20210215,https://blog.naver.com/yhkim13/222244290167,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[페블 비치 최종일] 다니엘 버거, 마지막 홀 9미터 이글로... ","안녕하십니까? 2021년 2월 14일(일) 오후 1시 58분입니다. 먹는 것같고 쫑알대는 아내에게 한 소리 하였습니다. (15일, 월, 0시 17~34분) 아내와 늦은... ",조선닷컴 골프카페 매니저의 블로그,20210215,https://blog.naver.com/chyhkim/222244291088,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,DJI Phantom 3 Professional Quadcopter Aircraft/Fishing... ,"with emergency bail. 7) Is fully autonomous and self-sufficient with its own rechargeable battery, charged from an internal charger powered by USB charge lead in under 30min. A single charge can do over 100 drops... ",아마존트라이,20210215,https://blog.naver.com/amazontry/222244420388,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"2021.2.18. 화성 탐사선 퍼시피어런스, 무사히 착륙...인류... ","The spacecraft’s self-guided descent and landing during a complex series of maneuvers that... first powered, controlled flight of an aircraft 'on another planet. If successful, the 4... ",조선닷컴 골프카페 매니저의 블로그,20210219,https://blog.naver.com/chyhkim/222249354264,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[긴급 뉴스] 타이거 우즈, LA에서 제네시스 SUV를 몰다가... ","traffic light. “It’s easy to pick up speed,” Ferraro said. “Even if you’re not... In addition, there was 'one camera 'on the descent stage — the rocket-powered jetpack that... ",조선닷컴 골프카페 매니저의 블로그,20210224,https://blog.naver.com/chyhkim/222254482137,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[MP영어] 고1 2012년 6월 영어,"Can you see this flashlight? W: No, I can’t. M: [pause] What about now? W: Yes. I can see it... So, we had an emergency meeting this morning and decided to close the school for the rest of the... ",MP영어 좌지문 우해석,20210301,https://blog.naver.com/neoelf120/222260420666,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[WGC-Workday Championship D3~4] Collin Morikawa wins...... ,"steady hand to win Workday Championship By DOUG FERGUSON, February 28, 2021 BRADENTON, Fla. — PGA champion Collin Morikawa shook off an early mistake and played a steady hand 'on a... ","[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20210301,https://blog.naver.com/rosemam1004/222260662567,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[골든 글로브] 정이삭 감독의 '미나리,' 외국 영화상 수상...... ",about self-involved celebrities consulting doctors with their coronavirus concerns. Maria... upper hand against Close for a better-reviewed film that scored Globe nominations across the... ,조선닷컴 골프카페 매니저의 블로그,20210302,https://blog.naver.com/yhkim13/222262220587,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[Arnold Palmer tee times] Kyoung-Hoon Lee, 9:22 p.m.... ",안녕하십니까? 2021년 3월 2일(화) 오후 12시 45분입니다. (밤 8시 54분) 오후 5시부터 다송에서 정테너와 같이 식사를 하고 매나테크를 소개하고... ,"[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20210304,https://blog.naver.com/rosemam1004/222264508000,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[아놀드 팔머 초청 제1~2일] 코너즈 -9, 레어드 -8, 호브란드... ","Emergency personnel extracted him from his car and transported him to Harbor-UCLA Medical Center. He underwent surgery Tuesday to treat multiple injuries to his right lower leg, including... ",조선닷컴 골프카페 매니저의 블로그,20210306,https://blog.naver.com/yhkim13/222266468906,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로... ,"Manual Hand Sealer Heat Seali… Bag Sealer Lite ? Handheld Portable Battery-Powered Air Lock Food Saver, Bag Resealer, Perfect Heat Bag for Snacks, Better Than A Chip ClipBag Sealer Lite... ",유에스일공일/유에스원오원,20210309,https://blog.naver.com/us101-01/222270121899,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로... ,"AIE-RS3 Hand Held Roller Constant Heat Sealer Unlimited Length Non-stick Cover, 8” by... For Emergency/Camping Saber King 980-000-12C Tomato Pusher HD Replacement, Red Whitelotous... ",유에스일공일/유에스원오원,20210310,https://blog.naver.com/us101-01/222270130269,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로... ,Portable Hand Heat Sealer Futura Cello - 6' Portable Handheld Heat Sealer Shrink Wrapping... Dakotaline CAMOUFLAGE Versatile Snares F2C 16'' Heat Sealing Hand Impulse Poly Sealer Plastice... ,유에스일공일/유에스원오원,20210310,https://blog.naver.com/us101-01/222270161044,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로... ,"18' Light Duty (10 micron) 10 x 15 x 18' (Free P&P on all products) Heavy Duty 'Hurricane... Portable Hand Heat Sealer 1 x Box Of Standard Black Refuse Sacks, Bin Liners (200) 18' x 29' x... ",유에스일공일/유에스원오원,20210310,https://blog.naver.com/us101-01/222270165060,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로... ,"Solar Powered Tray with Ultraviolet LED Light Waterproof for Bees,Wasps,Hornets,Yellow... Fish Lantern UV Light Bulb USB Home Office Garden Patio Yard (2 in 1 LED) 4 PACK - STICKY FLY... ",유에스일공일/유에스원오원,20210310,https://blog.naver.com/us101-01/222270172394,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로... ,Night Light - Insect Repelling Portable Waterproof Camping Lantern Lamp for Indoor Home Outdoor Traveling TOFOCO COM Electric Bug Zapper Mosquito Killer... Enoz Kills Ants Liquid Ant... ,유에스일공일/유에스원오원,20210310,https://blog.naver.com/us101-01/222270174736,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,20 emergency tools and accessories that can be ultimate... ,"flashing emergency hazard light, an LED flashlight, a hand-crank power generator, and a USB... It's powered by solar panels on the top or through the built-in hand crank to generate... ",Boing Boing | A directory of mostly wonderful things,20210312,https://boingboing.net/2021/03/12/20-emergency-tools-and-accessories-that-can-be-ultimate-lifesavers-in-a-tough-spot.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[플레이어즈 선수권 제1일] 가르시아 -7, 하먼 -5, 피츠패트릭... ","right hand and held his thumb and index finger about a quarter-inch apart. “It’s the littlest things — tiny little things — that can make a round go from wrong to right,” García said. “It... ",조선닷컴 골프카페 매니저의 블로그,20210313,https://blog.naver.com/yhkim13/222274058015,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031312,"8 Ft Adjustable Nozzle Irrigation Base Plant Watering Garden Supplies Compost Crank Compost... Solar Powered Animal Repeller, Motion Activated Flashing LED Light Ultrasonic Sound to Repel... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273942869,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031311,"Ariana Self Watering Planter, 12', Deep Sea (AP1231) Miracle-Gro 1001502 All Purpose Liquid... Solar Powered Fly Trap with Ultraviolet LED Light Waterproof for Trapping Bees, Hornets... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273941296,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031310,"Solar Powered Bug Zapper Light, Solar Mosquito Killer Insect/Fly/Mosquitoes/Moths/Flies... Camping Lantern, Mosquito Repellent Killer With LED Night Lamp, IPX67 Waterptoof, 2200mAh... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273936331,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031307,Tape Self-adhesive Seaming Turf Tape for Jointing Fake Grass (Black) by OUNONA See Color Options by Vanvler Fountain Vanvler Clearance ! Women Cold Shoulder Dress Ladies Butterfly Print... ,유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273928098,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031308,Closet Light Cedar Aroma Protection Large Size (9' x 2.6' x .4' Inches) by Colton Wood... USB Powered Mosquito Zapper with Built in Fan Insect Trap for Indoor Bedroom Kitchen Outdoor... ,유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273930262,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031309,"One-Hand Pressure Sprayer, Ergonomic Gardening, Fertilizing, Cleaning & General Use Spraying... PREDATORGUARD Predator Guard Solar Powered Predator Deterrent Light Scares Nocturnal Pest... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273933319,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031301,"Led Light Toys, Floating Pool Light Bulb Pool, Pond, Hot Tub Party Decorations by Yundabyy 2... Mount Hand Rail Base Plate, Small (Stainless Steel) Polaris D-45 Feed Hose Section (10 feet... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273905380,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031305,"Solar-Powered Waterproof Color Changing Globe with Remote (2 Pack), 9' Pentair C103-193P... Pentair 79123401 Blue Luxury Lens Replacement AquaLuminator/Quasar Pool and Spa Light Swimline... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273920132,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031304,"0 LED Spa Light, 120-Volt, Stainless Steel Face Rim, 50-Foot Cord In The Swim 12-Year 28 ft... Filter 4 Pack Solid Blue 4' X 4' Self Adhesive TORK Brand All Purpose Vinyl Patches for Pool... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273916893,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
